Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
224014,OIE,46.93,26.36,Europe,Romania,Neamt,Piatra Neamt,Unknown,2/3/2017,2/16/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, whooper swan",,4,4,0,0,,,,
224013,OIE,46.93,26.36,Europe,Romania,Neamt,Piatra Neamt,Unknown,2/3/2017,2/16/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, whooper swan",,1,1,0,0,,,,
223102,OIE,46.93,26.36,Europe,Romania,Neamt,Piatra Neamt,Exact,1/27/2017,2/1/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, whooper swan",,1,1,0,0,,,,
223101,OIE,46.93,26.36,Europe,Romania,Neamt,Piatra Neamt,Exact,1/27/2017,2/1/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, whooper swan",,2,2,0,0,,,,
225486,OIE,46.93,26.36,Europe,Romania,Neamt,Piatra Neamt,Exact,3/10/2017,3/16/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, whooper swan",,2,2,0,0,,,,
225329,National authorities,33.27,-88.07,Americas,United States Of America,Alabama,Pickens,Centroid Admin2,,3/21/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,,,,,,0,,
223419,OIE,48.59,17.84,Europe,Slovakia,Trnava,Piestany,Exact,1/26/2017,2/5/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
228029,OIE,54.98,45.37,Europe,Russian Federation,Nizhegorodskaya Oblast,Pikshena,Exact,5/12/2017,5/30/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",170,170,122,48,0,,,,
216762,National authorities,-6.60,108.21,Asia,Indonesia,Jawa Barat,Pilangsari,Exact,2/3/2016,2/3/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,35,,,,,,
223079,OIE,53.93,-2.95,Europe,U.K. Of Great Britain And Northern Ireland,England,Pilling,Exact,1/29/2017,1/31/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",63000,0,0,0,0,,,,
223054,OIE,53.93,-2.95,Europe,U.K. Of Great Britain And Northern Ireland,England,Pilling,Exact,1/26/2017,1/30/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, pheasant",1263,,2,1261,0,,,,
222924,OIE,53.93,-2.95,Europe,U.K. Of Great Britain And Northern Ireland,England,Pilling,Unknown,1/23/2017,1/25/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, pheasant",10000,0,0,0,0,,,,
223343,OIE,43.58,-0.38,Europe,France,Aquitaine,Pimbo,Exact,1/24/2017,2/3/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",17500,0,0,17500,0,,,,
222676,OIE,43.58,-0.38,Europe,France,Aquitaine,Pimbo,Unknown,1/17/2017,1/20/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",19200,0,0,19200,0,,,,
223028,OIE,43.58,-0.38,Europe,France,Aquitaine,Pimbo,Exact,1/16/2017,1/27/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",1600,,0,1600,0,,,,
222658,OIE,43.58,-0.38,Europe,France,Aquitaine,Pimbo,Unknown,1/11/2017,1/20/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",0,0,0,0,0,,,,
208414,National authorities,36.50,102.12,Asia,China,Qinghai Sheng,Pingan District,Exact,6/30/2015,11/12/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",,1,,,,,,,
226122,National authorities,33.77,112.83,Asia,China,Henan Sheng,Pingdingshan,Centroid Admin2,3/14/2017,4/7/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Female,45,1,
216667,National authorities,1.07,101.06,Asia,Indonesia,Riau,Pinggir,Exact,5/19/2016,5/30/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,1,1,,,,,,
227904,National authorities,40.14,117.12,Asia,China,Beijing Shi,Pinggu,Unknown,5/4/2017,5/16/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
208404,National authorities,26.85,106.75,Asia,China,Guizhou Sheng,Pingguanzhen,Exact,6/30/2015,11/12/2015,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",,1,,,,,,,
209700,National authorities,30.70,121.02,Asia,China,Zhejiang Sheng,Pinghu,Exact,12/1/2015,1/12/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,1
225936,National authorities,25.43,119.02,Asia,China,Fujian Sheng,Pingtan,Unknown,3/12/2017,3/31/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
225042,National authorities,25.43,119.02,Asia,China,Fujian Sheng,Pingtan,Unknown,3/4/2017,3/10/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
223655,National authorities,27.63,113.85,Asia,China,Jiangxi Sheng,Pingxiang,Unknown,1/21/2017,2/3/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
216283,National authorities,27.63,113.85,Asia,China,Jiangxi Sheng,Pingxiang,Centroid Admin2,,9/11/2016,Confirmed,Influenza - Avian,H9N2 LPAI,,,,,,,,,1,
223854,OIE,51.26,17.04,Europe,Poland,Dolnoslaskie,Piotrkowiczki,Exact,2/8/2017,2/14/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",76738,11743,11743,64995,0,,,,
222740,OIE,45.30,12.11,Europe,Italy,Veneto,Piove Di Sacco,Unknown,1/23/2017,1/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",22630,254,254,0,0,,,,
220126,OIE,55.08,10.29,Europe,Denmark,Fyn,Pipstorn,Exact,11/22/2016,12/6/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, buzzard",,1,1,0,0,,,,
223937,OIE,42.25,24.43,Europe,Bulgaria,Pazardzhik,Pishtigovo,Unknown,2/9/2017,2/20/2017,Confirmed,Influenza - Avian,H5 HPAI,"wild, buzzard",,1,1,0,0,,,,
207807,OIE,12.25,-1.86,Africa,Burkina Faso,Centre-Ouest,Pitmoaga,Exact,4/9/2015,10/2/2015,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",1500,1005,1005,0,373,,,,
222076,OIE,45.98,17.37,Europe,Croatia,Virovitica-Podravina,Pitomaca,Unknown,12/27/2016,1/5/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",41,16,16,25,0,,,,
207719,OIE,23.89,120.50,Asia,Taiwan (Province Of China),Taiwan Sheng,Pitou Township,Exact,8/20/2015,10/2/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",20,20,0,20,0,,,,
219664,OIE,54.15,10.44,Europe,Germany,Schleswig-Holstein,Plan,Exact,11/8/2016,11/25/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, grey heron, wild, unspecified bird",,22,22,0,0,,,,
219017,OIE,51.96,4.49,Europe,Netherlands,Zuid-Holland,Plaswijckpark (Rotterdam),Unknown,11/10/2016,11/15/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, wild duck",,4,4,,,,0,,
221584,OIE,42.26,19.25,Europe,Montenegro,Podgorica,Plavnica,Exact,12/12/2016,12/22/2016,Confirmed,Influenza - Avian,H5N5 HPAI,"wild, anatidae",,1,0,1,0,,,,
222013,OIE,52.65,15.20,Europe,Poland,Lubuskie,Plonica,Unknown,1/2/2017,1/9/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",10105,593,593,9512,0,,,,
222007,OIE,52.65,15.20,Europe,Poland,Lubuskie,Plonica,Unknown,12/28/2016,1/9/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",23834,41,41,23793,0,,,,
226598,National authorities,-6.49,108.13,Asia,Indonesia,Jawa Barat,Plosokerep,Exact,3/13/2017,3/13/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,100,,,,,,
223866,OIE,52.49,17.28,Europe,Poland,Wielkopolskie,Pobiedziska,Exact,2/7/2017,2/15/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,3,3,,,,,,
221548,"National Institute for Communicable Diseases, NICD",38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Unknown,12/25/2016,1/6/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, cat",,2,2,,,,0,,
227503,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/17/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",37975,34,34,37941,0,,,,
227346,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/3/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",160260,100,100,160160,0,,,,
227042,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,1/24/2017,4/14/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",106602,99,99,106503,0,,,,
227041,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,1/24/2017,4/14/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",11990,11840,11840,150,0,,,,
227040,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,1/24/2017,4/14/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",14610,0,0,14610,0,,,,
227521,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/19/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",127071,150,150,126921,,,,,
227497,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/16/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",11001,12,12,10989,0,,,,
227496,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/16/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",43295,70,70,43225,0,,,,
227465,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/13/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",36340,75,75,36265,0,,,,
227439,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/11/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",45886,10,10,45876,0,,,,
227437,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/11/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",331702,15,15,331687,0,,,,
227429,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/10/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",48840,33,33,48807,0,,,,
227428,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/10/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",29595,200,200,29395,0,,,,
227379,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/6/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",67500,65,65,67435,0,,,,
227370,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/5/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",68643,48,48,68595,0,,,,
227360,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/4/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",29380,20,20,29360,0,,,,
227359,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/4/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",23704,66,66,23638,0,,,,
227357,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/4/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",187949,25,25,187924,0,,,,
227343,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/2/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",29926,14,14,29912,0,,,,
227342,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/2/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",18396,20,20,18376,0,,,,
227341,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/2/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",31280,20,20,31260,0,,,,
227340,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/2/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",34623,11,11,34612,0,,,,
227339,OIE,38.14,127.26,Asia,Republic Of Korea,Kyonggi-Do,Pocheon-Si,Exact,12/2/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",27905,3000,3000,24905,0,,,,
227112,OIE,55.92,38.44,Europe,Russian Federation,Moskovskaya Oblast,Pochinki,Exact,4/22/2017,4/27/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",13,13,13,0,0,,,,
226298,OIE,38.11,127.30,Asia,Republic Of Korea,Kang-Won-Do,Pochun-Si,Exact,11/22/2016,4/14/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",231510,0,0,231510,0,,,,
224783,OIE,51.76,15.61,Europe,Poland,Lubuskie,Podbrzezie Dolne,Unknown,2/22/2017,3/1/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",41,24,24,17,0,,,,
221967,OIE,46.44,-0.29,Europe,France,Poitou-Charentes,Poitou-Charentes,Exact,1/7/2017,1/13/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",26000,0,0,0,0,,,,
222078,OIE,46.44,-0.29,Europe,France,Poitou-Charentes,Poitou-Charentes,Unknown,1/6/2017,1/10/2017,Confirmed,Influenza - Avian,H5N1 LPAI,"domestic, unspecified bird",4670,0,0,4670,0,,,,
224554,OIE,28.17,84.02,Asia,Nepal,Western,Pokhara Sub-Metropolitancity-18,Exact,2/28/2017,3/5/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",2162,,,2162,,,,,
224261,OIE,28.17,84.02,Asia,Nepal,Western,"Pokhara, Khalte Masina",Unknown,2/17/2017,2/25/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",395,98,98,297,,,0,,
225070,OIE,43.63,-0.83,Europe,France,Aquitaine,Pomarez,Exact,3/1/2017,3/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",0,0,0,0,0,,,,
224664,OIE,43.63,-0.83,Europe,France,Aquitaine,Pomarez,Exact,2/22/2017,3/3/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",0,0,0,0,0,,,,
224124,OIE,43.63,-0.83,Europe,France,Aquitaine,Pomarez,Unknown,2/11/2017,2/17/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",0,0,0,0,0,,,,
223253,National authorities,42.74,27.54,Europe,Bulgaria,Burgas,Pomorie,Centroid Admin2,1/19/2017,1/25/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, unspecified bird",,2,,,,,,,
228494,OIE,2.14,30.90,Africa,Democratic Republic Of The Congo,Orientale,Pongo,Exact,5/19/2017,6/14/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,421,421,0,0,,,,
221871,OIE,43.32,-0.05,Europe,France,Aquitaine,Ponson-Dessus,Exact,12/23/2016,12/30/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",4900,0,0,4900,0,,,,
223517,OIE,43.79,-0.93,Europe,France,Aquitaine,Pontonx,Exact,2/2/2017,2/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",,,,,,,,,
222836,OIE,52.07,20.29,Europe,Poland,Mazowieckie,Popielarnia,Exact,1/18/2017,1/20/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",60,14,14,34,0,,,,
223078,OIE,50.05,19.57,Europe,Poland,Malopolske,Poreba Zegoty,Exact,1/27/2017,1/31/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",741,277,277,464,0,,,,
224898,OIE,55.71,35.55,Europe,Russian Federation,Moskovskaya Oblast,Porechae,Unknown,3/3/2017,3/6/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",38,34,34,4,0,,,,
206943,OIE,6.64,3.54,Africa,Nigeria,Lagos,Poro Mosan,Exact,8/23/2015,8/26/2015,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",256,229,229,27,0,,,,
207793,OIE,5.11,6.98,Africa,Nigeria,Rivers,Port Harcourt,Exact,9/27/2015,10/6/2015,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",600,100,100,0,0,,,,
207027,OIE,5.11,6.98,Africa,Nigeria,Rivers,Port Harcourt,Exact,9/3/2015,9/8/2015,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird, domestic, chicken, domestic, turkey",528,450,450,78,0,,,,
206901,FAO Field Officer,5.26,-3.96,Africa,Ca큈e D'Ivoire,District Autonome De Abidjan,"Port-Bouet District, District",Exact,8/11/2015,9/1/2015,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",3329,3329,2689,640,0,,,,
224330,OIE,44.97,12.36,Europe,Italy,Veneto,Porto Tolle,Exact,1/3/2017,2/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,common shelduck (tadorna tadorna))",,1,1,0,0,,,,
222929,OIE,44.96,12.28,Europe,Italy,Veneto,Porto Viro,Unknown,1/25/2017,1/26/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",37000,280,280,0,0,,,,
225716,OIE,50.20,12.89,Europe,Czech Republic,Zapadocesky,Posec,Exact,3/21/2017,3/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",34,6,6,28,0,,,,
208211,National authorities,28.92,112.12,Asia,China,Hunan Sheng,Potou Market,Exact,12/31/2014,11/2/2015,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",,1,,,,,,,
219824,OIE,52.38,12.94,Europe,Germany,Brandenburg,Potsdam-Mittelmark,Unknown,11/25/2016,11/29/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, gull",,1,1,0,0,,,,
225074,OIE,43.61,-1.00,Europe,France,Aquitaine,Pouillon,Exact,3/4/2017,3/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",0,0,0,0,0,,,,
225065,OIE,43.61,-1.00,Europe,France,Aquitaine,Pouillon,Exact,3/1/2017,3/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",0,0,0,0,0,,,,
224655,OIE,43.61,-1.00,Europe,France,Aquitaine,Pouillon,Exact,2/21/2017,3/3/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",0,0,0,0,0,,,,
224234,OIE,43.61,-1.00,Europe,France,Aquitaine,Pouillon,Exact,2/16/2017,2/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",0,0,0,0,0,,,,
224200,OIE,43.61,-1.00,Europe,France,Aquitaine,Pouillon,Exact,2/14/2017,2/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",0,0,0,0,0,,,,
212914,OIE,13.53,2.06,Africa,Niger,Niamey,"Poultry Centre, Niamey",Exact,2/21/2016,6/2/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",86000,86000,86000,0,0,,,,
214914,OIE,7.72,-3.37,Africa,Ca큈e D'Ivoire,Zanzan,Poultry Market,Exact,3/12/2016,7/27/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,1,0,1,0,,,,
224889,OIE,50.21,12.80,Europe,Czech Republic,Zapadocesky,Poustka,Unknown,2/28/2017,3/5/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",4984,975,975,4009,0,,,,
208372,National authorities,29.01,116.69,Asia,China,Jiangxi Sheng,Poyang County,Exact,6/30/2015,11/12/2015,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",,1,,,,,,,
224213,OIE,43.75,-0.82,Europe,France,Aquitaine,Poyanne,Exact,2/15/2017,2/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",0,0,0,0,0,,,,
223523,OIE,43.69,-0.87,Europe,France,Aquitaine,Poyartin,Exact,2/3/2017,2/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",500,,,,,,,,
223519,OIE,43.69,-0.87,Europe,France,Aquitaine,Poyartin,Exact,2/2/2017,2/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",300,,,,,,,,
223462,OIE,52.46,16.79,Europe,Poland,Wielkopolskie,Poznan,Unknown,2/3/2017,2/8/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, anatidae",,3,3,0,0,,,,
221674,OIE,47.75,21.34,Europe,Hungary,Hajdu-Bihar,Prad,Unknown,12/19/2016,12/29/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, goose",12500,0,0,0,0,,,,
225846,OIE,46.38,15.67,Europe,Slovenia,Podravska,Pragersko,Exact,3/22/2017,3/31/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
225439,OIE,46.38,15.67,Europe,Slovenia,Podravska,Pragersko,Exact,2/8/2017,3/22/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
222683,OIE,46.38,15.67,Europe,Slovenia,Podravska,Pragersko,Unknown,1/17/2017,1/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
222317,OIE,46.38,15.67,Europe,Slovenia,Podravska,Pragersko,Exact,1/10/2017,1/12/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
222315,OIE,46.38,15.67,Europe,Slovenia,Podravska,Pragersko,Exact,1/1/2017,1/12/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,3,3,0,0,,,,
222750,OIE,50.08,14.46,Europe,Czech Republic,Praha,Prague,Unknown,1/17/2017,1/25/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,0,0,0,,,,
222749,OIE,50.08,14.46,Europe,Czech Republic,Praha,Prague,Unknown,1/17/2017,1/25/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
222800,OIE,50.08,14.46,Europe,Czech Republic,Praha,Prague,Exact,1/14/2017,1/17/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
222732,OIE,50.08,14.46,Europe,Czech Republic,Praha,Prague,Unknown,1/14/2017,1/17/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
223476,OIE,49.92,14.46,Europe,Czech Republic,Praha,Praha,Unknown,2/7/2017,2/8/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",15,5,5,10,0,,,,
222323,OIE,44.96,26.28,Europe,Romania,Prahova,Prahova,Exact,1/3/2017,1/12/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",46,6,6,40,0,,,,
220147,OIE,55.12,12.05,Europe,Denmark,Storstroem,Prasta,Exact,11/16/2016,12/6/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,great black-backed gull (larus marinus))",,1,1,0,0,,0,,
223230,National authorities,42.31,25.23,Europe,Bulgaria,Stara Zagora,Pravoslav,Centroid Admin2,1/5/2017,1/9/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",,5080,,,,,,,
223229,National authorities,42.31,25.23,Europe,Bulgaria,Stara Zagora,Pravoslav,Centroid Admin2,1/5/2017,1/9/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",,4500,,,,,,,
223356,OIE,43.76,-0.91,Europe,France,Aquitaine,Prechacq Les Bains,Exact,1/29/2017,2/3/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",7500,0,0,7500,0,,,,
225744,OIE,43.28,-0.72,Europe,France,Aquitaine,Prechacq Navarrenx,Exact,3/20/2017,3/28/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"environmental sample, unspecified bird",833,0,0,833,0,,,,
223069,OIE,49.45,17.45,Europe,Czech Republic,Severomoravsky,Prerov,Exact,1/25/2017,1/29/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
222736,OIE,49.45,17.45,Europe,Czech Republic,Severomoravsky,Prerov,Unknown,1/20/2017,1/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",509,62,62,447,0,,,,
225674,OIE,53.02,12.23,Europe,Germany,Brandenburg,Prignitz,Exact,3/23/2017,3/23/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,accipitridae (accipitridae))",,1,1,0,0,,,,
216756,National authorities,-6.47,108.46,Asia,Indonesia,Jawa Barat,Pringgacala,Exact,2/25/2016,2/25/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,50,,,,,,
223458,OIE,51.28,16.36,Europe,Poland,Dolnoslaskie,Prochowice,Unknown,1/30/2017,2/8/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, mallard",,1,1,0,0,,,,
224334,OIE,51.68,20.95,Europe,Poland,Mazowieckie,Promna-Kolonia,Exact,2/21/2017,2/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",18,10,10,8,0,,0,,
222012,OIE,50.23,18.25,Europe,Poland,Opolskie,Przewoz,Unknown,1/2/2017,1/9/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",228,120,120,108,0,,,,
223173,OIE,50.51,16.78,Europe,Poland,Dolnoslaskie,Przylek,Exact,1/30/2017,2/1/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
